t47,47,47,47,30,31,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,00,00,28,30,47,47,47,47
47,47,47,47,30,31,00,45,00,00,00,45,45,00,00,45,45,45,45,00,00,45,00,00,00,23,28,30,47,47,47,47
47,47,47,47,30,31,00,00,45,45,00,45,45,00,45,00,00,00,42,43,43,43,43,43,43,43,41,30,47,47,47,47
47,47,47,47,30,31,45,45,00,23,00,00,00,00,00,23,00,00,00,00,00,23,00,00,00,00,28,30,47,47,47,47
47,47,47,47,30,31,45,25,26,26,27,00,42,43,43,43,43,43,43,43,43,43,43,44,00,00,28,30,47,47,47,47
47,47,47,47,30,31,45,32,33,33,34,00,45,00,00,24,00,45,45,45,45,00,00,00,00,00,28,30,47,47,47,47
47,47,47,47,30,31,00,00,00,00,23,00,00,00,23,23,45,00,45,45,45,00,00,00,00,23,28,30,47,47,47,47
47,47,47,47,30,40,43,43,43,43,43,43,43,43,43,44,45,00,42,43,43,43,43,43,43,43,41,30,47,47,47,47
47,47,47,47,30,31,00,45,00,45,45,45,45,00,00,00,00,00,45,45,45,00,23,00,45,00,28,30,47,47,47,47
47,47,47,47,30,31,00,23,00,00,00,45,00,00,00,00,00,23,23,00,00,00,00,00,50,45,28,30,47,47,47,47
47,47,47,47,30,31,43,43,43,43,43,43,44,00,42,43,43,43,43,43,44,00,42,43,43,43,41,30,47,47,47,47
47,47,47,47,30,31,00,45,45,45,00,00,00,00,45,45,00,50,00,45,45,45,00,00,45,00,28,30,47,47,47,47
47,47,47,47,30,31,23,00,00,00,45,50,46,45,45,00,00,00,00,23,23,00,45,45,45,00,28,30,47,47,47,47
47,47,47,47,30,40,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,41,30,47,47,47,47
47,47,47,47,30,31,00,45,00,23,00,00,00,00,00,00,45,00,00,45,45,24,00,00,23,00,28,30,47,47,47,47
47,47,47,47,30,35,27,00,42,43,43,43,43,43,43,44,00,42,44,45,42,43,43,43,44,00,28,30,47,47,47,47
47,47,47,47,30,30,31,00,45,45,00,24,00,45,45,45,00,24,45,00,00,24,00,00,24,00,28,30,47,47,47,47
47,47,47,47,30,37,34,00,45,45,00,45,00,45,00,45,45,45,00,00,00,00,00,00,00,00,28,30,47,47,47,47
47,47,47,47,30,31,00,00,00,45,00,00,42,43,43,43,43,44,00,42,43,43,44,00,00,00,28,30,47,47,47,47
47,47,47,47,30,31,00,46,00,00,00,00,45,45,45,00,00,00,00,00,00,00,00,23,00,00,28,30,47,47,47,47
47,47,47,47,30,31,00,42,43,43,43,43,43,44,00,00,42,43,43,43,43,43,43,43,44,00,28,30,47,47,47,47
47,47,47,47,30,31,00,00,00,24,50,00,00,00,00,00,00,00,00,24,00,45,00,00,00,00,28,30,47,47,47,47
47,47,47,47,30,31,00,23,00,00,45,00,45,45,45,45,45,00,00,00,00,00,23,23,23,23,28,30,47,47,47,47
47,47,47,47,30,31,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,28,30,47,47,47,47


0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
